Script started on 2025-11-15 10:23:10+00:00 [<not executed on terminal>]
    HITS   MISSES  DIRTIES HITRATIO   BUFFERS_MB  CACHED_MB
 5135569     1347     9509   99.97%           12      60228
 4980915     1134     9349   99.98%           12      60233
 5092869      391     9754   99.99%           12      60238
 4984149      486     9313   99.99%           12      60243
 5090327      794     9302   99.98%           12      60249
 5158102      997    10372   99.98%           12      60255
 4955209      964    10051   99.98%           12      60260
 5195162     1014     9092   99.98%           12      60266
 5059831      536    10240   99.99%           12      60270
 5180857      844     9624   99.98%           12      60274
 4898648     1114     9262   99.98%           12      60224
 5141953     1402     9545   99.97%           12      60231
 5154839     1096     9296   99.98%           12      60237
 4951519     1003     8562   99.98%           12      60243
 4970735      962     9274   99.98%           12      60248
 5161959     1158     9752   99.98%           12      60254
 4967820      905     9134   99.98%           12      60259
 5089083      912     9888   99.98%           12      60264
 5083381      706    10050   99.99%           12      60271
 4930615      771     9076   99.98%           12      60220
 5178148      481     9674   99.99%           12      60224
 5071236      390     9061   99.99%           12      60228
 5170149     1164    10099   99.98%           12      60234
 5100211     1368     9367   99.97%           12      60241
 5205788     1053     9861   99.98%           12      60247
 5199632      711     9479   99.99%           12      60252
 5083498      594     9622   99.99%           12      60256
 5167210      801     8724   99.98%           12      60261
 5254738      873     9318   99.98%           12      60266
 5161635      822     9004   99.98%           12      60270
 5208299      709    10058   99.99%           12      60219
 4914735     1015     8995   99.98%           12      60223
 5149779      604     9341   99.99%           12      60228
 5215178      383     9819   99.99%           12      60233
 5118369      994     9497   99.98%           12      60240
 5169529      778     9906   99.98%           12      60246
 5104528      809     9512   99.98%           12      60250
 5078622      951     9007   99.98%           12      60256
 5126437      782     9282   99.98%           12      60261
 5138445     1176     9004   99.98%           13      60268
 4887534      995     9097   99.98%           13      60262
 4993416     1009     9167   99.98%           12      60165
 5189020     1173     9878   99.98%           12      60170
 5061721     1164     9226   99.98%           12      60177
 5176203     1094     9644   99.98%           12      60182
 5125774      922     9430   99.98%           12      60187
 5010497      956     8760   99.98%           12      60193
 5077261      847     9677   99.98%           12      60198
 5094127      439     9885   99.99%           12      60204
 5077590      809     9877   99.98%           12      60210
 5137029      763     9796   99.99%           12      60216
 5134637      667    10020   99.99%           12      60220
 4971027      532     9131   99.99%           12      60225
 5157374     1044     9875   99.98%           12      60230
 5009704      866     9158   99.98%           12      60235
 4954019      870     9732   99.98%           12      60241
 5159285     1179    13532   99.98%           13      60249
 5166339     1257     9897   99.98%           13      60255
 5170520      826    10046   99.98%           13      60260
 5085010      975     9651   99.98%           13      60264
 5201841     1274     9191   99.98%           13      60269
 5139124     1222     8940   99.98%           13      60219
 5103703     1314     9305   99.97%           13      60225
 5104505     1456     8487   99.97%           13      60231
 5187187     1427     9944   99.97%           13      60237
 5145506      522     9030   99.99%           13      60241
 5136966     1297     8754   99.97%           13      60245
 5186086     1385     8751   99.97%           13      60252
 5246162     1223     9760   99.98%           13      60257
 5166262     1238    10077   99.98%           13      60265
 5146838      748     8580   99.99%           13      60270
 5108299      962     9377   99.98%           13      60220
 5131643     1111     9818   99.98%           13      60224
 5205302     1127     9370   99.98%           13      60229
 5183751     1439     9663   99.97%           13      60235
 5187964      770     9747   99.99%           13      60240
 5011102     1164     8141   99.98%           13      60244
 4960504     1057     9333   99.98%           13      60249
 5227547      753     8393   99.99%           13      60253
 5196824     1025     9091   99.98%           13      60258
 5269125     1380     8745   99.97%           13      60264
 4986893     1391     8214   99.97%           13      60215
 5085747     1125     9677   99.98%           13      60220
 5186223     1134     9318   99.98%           13      60225
 5135138      903     9455   99.98%           13      60231
 4996392      613     9441   99.99%           13      60236
 5163749     1091     9809   99.98%           13      60241
 5109633      698     9391   99.99%           13      60245
 5176926      963     9521   99.98%           13      60249
 5151951      953     9376   99.98%           13      60254
 5115452      566     8992   99.99%           13      60257
 5166275     1084     9674   99.98%           13      60262
 5163027     1382     9158   99.97%           13      60241
 5132212     1244     7927   99.98%           13      60219
 5216030     1374     9835   99.97%           13      60225
 5120373      999     9438   99.98%           13      60230
 5174041     1065     9067   99.98%           13      60235
 5126317     1237    10022   99.98%           13      60240
 5069713      890     9183   99.98%           13      60245
 4923125     1116     9959   99.98%           13      60251
 5079617      924     9251   99.98%           13      60258
 5164360      398     9412   99.99%           13      60261
 5107458      970     9558   99.98%           13      60254
 5188229      587    10352   99.99%           13      60257
 5183842     1345     8915   99.97%           13      60262
 4975053     1032     9668   99.98%           13      60268
 4983387     1122     8924   99.98%           13      60219
 4959050      729     9153   99.99%           13      60222
 5198402      776     9075   99.99%           13      60226
 5024682      653     8880   99.99%           13      60229
 5207169      561     9493   99.99%           13      60232
 5171804     1038     9063   99.98%           13      60237
 5090220     1205     9250   99.98%           13      60243
 5183557      724     9598   99.99%           13      60247
 5230842      664    10349   99.99%           13      60251
 5192538      459     9653   99.99%           13      60256
 5072822      761    10182   99.99%           13      60260
 5264327      934     9383   99.98%           13      60265
 5049934      403     9023   99.99%           13      60268
 5193805      916     9082   99.98%           13      60272
 5100066     1045     9004   99.98%           13      60251
 5090235      740     8787   99.99%           13      60227
 4963482     1004     9847   99.98%           13      60232
 5268742      999     9410   99.98%           13      60236
 5174873      871     9742   99.98%           13      60241
 5115299      894     9450   99.98%           13      60247
 5182673     1008    10096   99.98%           13      60254
 5221121     1249    10060   99.98%           13      60259
 5214002      642     9385   99.99%           13      60264
 5228658      549     9883   99.99%           13      60268
 5212724      654    10113   99.99%           13      60271
 5038095     1056     9049   99.98%           13      60222
 5157091     1346     9959   99.97%           13      60228
 5183000     1518     9274   99.97%           13      60234
 4941519      955     8988   99.98%           13      60240
 5108690      495     9252   99.99%           13      60246
 5153325      438     9763   99.99%           13      60249
 5009294      995     8919   99.98%           13      60254
 5189424      702     9814   99.99%           13      60258
 5145183     1183    10326   99.98%           13      60265
 5115431      194     9632  100.00%           13      60267
 5101605      823     9980   99.98%           13      60217
 5182960     1402     9742   99.97%           13      60223
 4986727      963     8849   99.98%           13      60228
 4874193      830     9696   99.98%           13      60233
 5146973     1003     9162   99.98%           13      60237
 5198982      997     9159   99.98%           13      60242
 5106317      531     8882   99.99%           13      60246
 5176361      979     9418   99.98%           13      60250
 5143436     1061     9585   99.98%           13      60255
 5259296      460     9654   99.99%           13      60260
 4919102      486     9367   99.99%           13      60264
 5178036      140     9595  100.00%           13      60267
 5103805      899     8851   99.98%           13      60217
 5234684     1042     9830   99.98%           13      60223
 5095496     1483     9322   99.97%           13      60230
 5153185     1303     9281   99.97%           13      60236
 5095039      849     9608   99.98%           13      60241
 5091098      809     9404   99.98%           13      60245
 4988216      758     8788   99.98%           13      60250
 4969669        0     9386  100.00%           13      60252
 5127719      397     9827   99.99%           13      60256
 5141168      571     8738   99.99%           13      60259
 5172479      869     9529   99.98%           13      60265
 5199068      813     9742   99.98%           13      60215
 5049288      708     9033   99.99%           13      60220
 5081879      659     9484   99.99%           13      60223
 5172925      377     9759   99.99%           13      60226
 5092339      814    10188   99.98%           13      60231
 5089107     1274     8855   99.97%           13      60236
 5143846      653     9743   99.99%           13      60241
 5100468     1428     9170   99.97%           13      60247
 4912614      629     8823   99.99%           13      60251
 5112124     1154     9290   99.98%           13      60257
 5177558      240     9840  100.00%           13      60259
 5187460      361     9544   99.99%           13      60262
 4971507      204     9862  100.00%           13      60265
 4996127      308     8977   99.99%           13      60269
 5169016      581     9694   99.99%           13      60219
 4923302      394     9218   99.99%           13      60222
 5166791     1097     9923   99.98%           13      60227
 4998992     1044     8949   99.98%           13      60232
 5079812      702     8713   99.99%           13      60238
 5198188      618     9438   99.99%           13      60241
 5134583      399     9505   99.99%           13      60244
 5104345      575     8801   99.99%           13      60246
 5183189      702     9053   99.99%           13      60252
 5079131      261     9300   99.99%           13      60254
 5123345       80     9005  100.00%           13      60256
 5192501      539     9678   99.99%           13      60258
 5153916      295     9261   99.99%           13      60261
 5057702        0     9556  100.00%           13      60211
 4944560      140     9868  100.00%           13      60214
 5187331      257     9902  100.00%           13      60217
 5091521       32     9254  100.00%           13      60219
 5169682       77     9762  100.00%           13      60220
 5095323      681     8985   99.99%           13      60224
 4952372      161     8106  100.00%           13      60226
 5174172      665     9417   99.99%           13      60230
 5217685      770     9101   99.99%           13      60235
 5107132      345     9078   99.99%           13      60237
 5149609      495     9265   99.99%           13      60240
 5171347      598     9771   99.99%           13      60244
 5113039     1095     8898   99.98%           13      60249
 5104119        0     9782  100.00%           13      60252
 5163461      336     9754   99.99%           13      60256
 5193739       47     9698  100.00%           13      60259
 5184917      241     9696  100.00%           13      60261
 5018561      128     8565  100.00%           13      60264
 5150511      402     9869   99.99%           13      60267
 5214175      165     9047  100.00%           13      60269
 4914120      567     9390   99.99%           13      60220
 5127862      340     8859   99.99%           13      60222
 5041512      692     9309   99.99%           13      60226
 5150000      417     9286   99.99%           13      60230
 5109030      439     8891   99.99%           13      60232
 5234215      429     9218   99.99%           13      60236
 5182808        0     9809  100.00%           13      60239
 5209786       55     9307  100.00%           13      60241
 4988877      380     9191   99.99%           13      60245
 5197549      299     9930   99.99%           13      60247
 5157660      500     9907   99.99%           13      60251
 4993363      360     8322   99.99%           13      60254
 5225436      865     9968   99.98%           13      60259
 5263256      612     9215   99.99%           13      60263
 4980382      441     9167   99.99%           13      60266
 5159802      122     9104  100.00%           13      60268
 5238693        0    10322  100.00%           13      60271
 5102622      192     9528  100.00%           13      60274
 5167243      252     8759  100.00%           13      60224
 5138152      398    10036   99.99%           13      60228
 5150642      636     9647   99.99%           13      60232
 5154521      146     9638  100.00%           13      60234
 5097645      646    10262   99.99%           13      60238
 5165286      108     9647  100.00%           13      60240
 5216678      132     9208  100.00%           13      60242
 5139767      365     9999   99.99%           13      60245
 5194232      643     9723   99.99%           13      60249
 5162246      571     9512   99.99%           13      60253
 5122684      786     9272   99.98%           13      60257
 5067253      446     9331   99.99%           13      60260
 5109342      364     9524   99.99%           13      60263
 5076488        0     9875  100.00%           13      60266
 5092821       71     9840  100.00%           13      60216
 5156330      680     9277   99.99%           13      60221
 5210510      446     9956   99.99%           13      60224
 4984895      432     9355   99.99%           13      60228
 5192138      165     9345  100.00%           13      60230
 5108326      159     9235  100.00%           13      60233
 5085833      302     9703   99.99%           13      60235
 5211994       12     9272  100.00%           13      60237
 5245226      566     9510   99.99%           13      60241
 5209536      305     8953   99.99%           13      60243
 5188852      214    10059  100.00%           13      60246
 5123791      615     9329   99.99%           13      60249
 4969604      270     8983   99.99%           13      60252
 5183938      384     9581   99.99%           13      60255
 5135159       34     9827  100.00%           13      60257
 5028141        0     9323  100.00%           13      60260
 5130835        0    10323  100.00%           13      60262
 5016264      153     8957  100.00%           13      60264
 5180987      212    10035  100.00%           13      60241
 5140783      391    10144   99.99%           13      60244
 5189263      556     9145   99.99%           13      60248
 5147270      830     9250   99.98%           13      60253
 5134541      495     8857   99.99%           13      60256
 5221058      242     9073  100.00%           13      60259
 5056887      498    10014   99.99%           13      60263
 5200586      354     9610   99.99%           13      60265
 5191202      147     9396  100.00%           13      60268
 5228620      453     9401   99.99%           13      60259
 5147012      173     9086  100.00%           13      60261
 5188363      325     9900   99.99%           13      60264
 4959794        0     9765  100.00%           13      60261
 5202690      281     9575   99.99%           13      60265
 5220216      419     9052   99.99%           13      60269
 4988236        0     8822  100.00%           13      60271
 4993137      218     9493  100.00%           13      60262
 5146141      112     9008  100.00%           13      60264
 5172669      218     9547  100.00%           13      60266
 5098319      287     9033   99.99%           13      60269
 5239703       48     8955  100.00%           13      60271
 5157576      499     9504   99.99%           13      60274
 5129996        0     9191  100.00%           13      60265
 5146854        0     9350  100.00%           13      60267
 5188266        0     9356  100.00%           13      60270
 5082191      241     9545  100.00%           13      60272
 5162206      140    10375  100.00%           13      60275
 5157429      158     9884  100.00%           13      60278
 5191019       94     9054  100.00%           13      60280
 4998677      298     8111   99.99%           13      60257
 5065310        0     8784  100.00%           13      60258
 5200718      228     9845  100.00%           13      60261
 5214139      432     9051   99.99%           13      60264
 5214240      277     8848   99.99%           13      60267
 5126845      191     9462  100.00%           13      60269
 5192975      345     9297   99.99%           13      60272
 5103208      580     9354   99.99%           13      60276
 5124494        0    10118  100.00%           13      60279
 5216760      538    12532   99.99%           13      60180
 4898440      375     8001   99.99%           13      60181
 5168091      625     9157   99.99%           13      60184
 5134983      463     9176   99.99%           13      60187
 4984263      944     9294   99.98%           13      60191
 5133905      642     8725   99.99%           13      60195
 5212805      864     9247   99.98%           13      60198
 5131342      754     8458   99.99%           13      60202
 5257906      561     9561   99.99%           13      60205
 5143564      582     8880   99.99%           13      60207
 5189481      400     8771   99.99%           13      60210
 5151384      349     9298   99.99%           13      60212
 5199461      646     9116   99.99%           13      60215
 5185568      758     9528   99.99%           13      60219
 4984082      416     8595   99.99%           13      60221
 5189993      458     9309   99.99%           13      60226
 5246217      106    10105  100.00%           13      60227
 5148604       60     9555  100.00%           13      60229
 5184397      572     9736   99.99%           13      60232
 5259521      276     8746   99.99%           13      60234
 5245139      341     9292   99.99%           13      60236
 5125069      380     9279   99.99%           13      60238
 5182449      363     9518   99.99%           13      60240
 5123549      337     9567   99.99%           13      60242
 5116393      460     9425   99.99%           13      60245
 4947290      456     9337   99.99%           13      60247
 4934679      897     8674   99.98%           13      60251
 5067519      683     8546   99.99%           13      60254
 5205105      935     9284   99.98%           13      60259
 5181763      313     9048   99.99%           13      60260
 5264469        0     9771  100.00%           13      60262
 5214831      310     9020   99.99%           13      60265
 5040294      258     9376   99.99%           13      60162
 5096983      493     9478   99.99%           13      60165
 5234238      565     9397   99.99%           13      60167
 5181343      307     8934   99.99%           13      60170
 5044279      481     9910   99.99%           13      60173
 5207299      574     9558   99.99%           13      60176
 5200584      520     8903   99.99%           13      60179
 5227731      311     8892   99.99%           13      60181
 4954945      772     8610   99.98%           13      60185
 5200427      526     9911   99.99%           13      60188
 5087486      410     9340   99.99%           13      60189
 5009084       97     8401  100.00%           13      60191
 5201606      623     8982   99.99%           13      60194
 5195862       27     9822  100.00%           13      60196
 5155467      265     9595   99.99%           13      60200
 4943887      133     9077  100.00%           13      60202
 5199088      371     9599   99.99%           13      60204
 5194837      226     9994  100.00%           13      60206
 5186703      361     9078   99.99%           13      60208
 5120824      249     8654  100.00%           13      60211
 5109416      442    10114   99.99%           13      60213
 5216058      267     9069   99.99%           13      60215
 5206558      216     8767  100.00%           13      60217
 5200183      492     9536   99.99%           13      60219
 5204901      288     9250   99.99%           13      60221
 4891010      326     8957   99.99%           13      60224
 5214541      497    10289   99.99%           13      60226
 5170077      230     9555  100.00%           13      60228
 5200020      305     9844   99.99%           13      60231
 5186523        0     9625  100.00%           13      60233
 5024879      254     8800   99.99%           13      60236
 5101817      219     9242  100.00%           13      60238
 5114923      424     9308   99.99%           13      60241
 5209302      248     9425  100.00%           13      60243
 5091626      482     8745   99.99%           13      60245
 5148535      262     9479   99.99%           13      60248
 5206928      632     9817   99.99%           13      60251
 5207358      480     9532   99.99%           13      60254
 4935206      312     9469   99.99%           13      60256
 5174255        0    10160  100.00%           13      60258
 4913797        0     9299  100.00%           13      60259
 5206536      150     9616  100.00%           13      60261
 5194983      237     9373  100.00%           13      60263
 5113089      482    10064   99.99%           13      60255
 5186432      587    10101   99.99%           13      60258
 5203086      246     9297  100.00%           13      60260
 5207928       45     9532  100.00%           13      60261
 5247393      204     9061  100.00%           13      60263
 5130958      128     9155  100.00%           13      60264
 5139487      500     9881   99.99%           13      60217
 5121069      201     9163  100.00%           13      60218
 5133208      549     9139   99.99%           13      60220
 5192269      676     9222   99.99%           13      60224
 5160423      283     9702   99.99%           13      60226
 5175367        0     9167  100.00%           13      60228
 4994574       48     9557  100.00%           13      60231
 5189826       21     9036  100.00%           13      60233
 4983397      117     9317  100.00%           13      60235
 4937742      310     8873   99.99%           13      60237
 5245837        0     8868  100.00%           13      60238
 5150181      314    10084   99.99%           13      60240
 4985610      341     8990   99.99%           13      60243
 5157490      125     9081  100.00%           13      60245
 4969026      333     8617   99.99%           13      60246
 4988961      521     9118   99.99%           13      60250
 5099271      711     8923   99.99%           13      60253
 5191471      278     9719   99.99%           13      60255
 4947145      210     9119  100.00%           13      60258
 5190734      196     9171  100.00%           13      60260
 5107420       57     9822  100.00%           13      60261
 5183778        0    10532  100.00%           13      60263
 5098186       85     8889  100.00%           13      60267
 4923822        0     8181  100.00%           13      60268
 5072010        0     8829  100.00%           13      60269
 5153199      296     9844   99.99%           13      60271
 4930393       63     9186  100.00%           13      60273
 5133940      106     8991  100.00%           13      60275
 4897154      751     9187   99.98%           13      60227
 5077924      121     9146  100.00%           13      60229
 5170490      427     9217   99.99%           13      60231
 5127728      416     9707   99.99%           13      60234
 5143268      473     8674   99.99%           13      60237
 5194065      742     9198   99.99%           13      60240
 5202241      258     9406  100.00%           13      60243
 5093727      179     9228  100.00%           13      60245
 5066696        0    10042  100.00%           13      60247
 5189946      260     9770   99.99%           13      60250
 5126463       27     9194  100.00%           13      60252
 4990427        0     9282  100.00%           13      60254
 5129610       37     9861  100.00%           13      60255
 5183251       23     9021  100.00%           13      60257
 5252871        0     8594  100.00%           13      60257
 5230105      418     9154   99.99%           13      60260
 5106787       11     9697  100.00%           13      60262
 5128606      439     8445   99.99%           13      60264
 5056062      219     9504  100.00%           13      60266
 4999619        0     8695  100.00%           13      60267
 5088269      491     9414   99.99%           13      60270
 5284403      349     9165   99.99%           13      60273
 5207372      186     8921  100.00%           13      60171
 5069911        0     9562  100.00%           13      60172
 5065729        0     9736  100.00%           13      60174
 5204471      286     9624   99.99%           13      60177
 4999687      176     9183  100.00%           13      60179
 5172992      276     9075   99.99%           13      60182
 4907090      515    10209   99.99%           13      60186
 5182717      310     9098   99.99%           13      60188
 5168502       76    10321  100.00%           13      60190
 5041451      520     9192   99.99%           13      60192
 4978759        0     8397  100.00%           13      60194
 4998294      100     9218  100.00%           13      60196
 5003026      545     8651   99.99%           13      60199
 4927673       94     8706  100.00%           13      60201
 4973691      275     9162   99.99%           13      60203
 5129765       60     9768  100.00%           13      60204
 5181275        0    10389  100.00%           13      60206
 5180035        0     9820  100.00%           13      60208
 5217326        0     9661  100.00%           13      60210
 5098486        0     9639  100.00%           13      60212
 5115264       53     9824  100.00%           13      60213
 5066299      149     9452  100.00%           13      60216
 5204225       99     9327  100.00%           13      60217
 5181607      469     8664   99.99%           13      60220
 5223564      704     9419   99.99%           13      60224
 5124550      334     9179   99.99%           13      60227
 5198946      252     9399  100.00%           13      60229
 5151074        0    10276  100.00%           13      60231
 5178159        0     8976  100.00%           13      60233
 5103539        0     9287  100.00%           13      60235
 5164075        0     9189  100.00%           13      60236
 5204794      107     8896  100.00%           13      60237
 5127604        0     9387  100.00%           13      60239
 5123882        0     9300  100.00%           13      60240
 5185955      249     9189  100.00%           13      60242
 5225670      150     9852  100.00%           13      60244
 5164100       29    10212  100.00%           13      60246
 5117071       83     9391  100.00%           13      60247
 5207617      299     9279   99.99%           13      60249
 5164536      119    10074  100.00%           13      60251
 5247399        0     8986  100.00%           13      60252
 5005529       27     9711  100.00%           13      60253
 5191045        0     9419  100.00%           13      60255
 5166869        0     9882  100.00%           13      60257
 5199782        0     9060  100.00%           13      60259
 5211958        0     9267  100.00%           13      60260
 5219853        0     8835  100.00%           13      60262
 5204967        0     9385  100.00%           13      60262
 5143945      354     9705   99.99%           13      60265
 5124750      505     9005   99.99%           13      60269
 5174309       67     9233  100.00%           13      60220
 5089925        0     9497  100.00%           13      60222
 5130742        0     8756  100.00%           13      60222
 5187290      530     8892   99.99%           13      60225
 5198196      192     9889  100.00%           13      60228
 4997995       57     9043  100.00%           13      60229
 5222965      190     9809  100.00%           13      60231
 5185488        0     9498  100.00%           13      60232
 5182560        0    10325  100.00%           13      60234
 5199164        0     9186  100.00%           13      60235
 5184222        0     9183  100.00%           13      60236
 5192232        0     9370  100.00%           13      60238
 5204138       69     9906  100.00%           13      60240
 5168764       95     9146  100.00%           13      60242
 5179274       83     9084  100.00%           13      60243
 5203993      278     9192   99.99%           13      60246
 5085977        0    10124  100.00%           13      60247
 5224988      238     8597  100.00%           13      60249
 5196038       85     8594  100.00%           13      60251
 5123094       40     9548  100.00%           13      60253
 5172304        0     9133  100.00%           13      60254
 5119019       85     9287  100.00%           13      60255
 4971264       49     9374  100.00%           13      60257
 5185362        0    10080  100.00%           13      60259
 4893524        0     9519  100.00%           13      60260
 5202386        0     9844  100.00%           13      60261
 5032227        0     9478  100.00%           13      60262
 5032485        0     9334  100.00%           13      60263
 5098867      198     9098  100.00%           13      60266
 5213407        0     8766  100.00%           13      60267
 5161796      160     9058  100.00%           13      60166
 5114704       55    10012  100.00%           13      60168
 5106689       26     9125  100.00%           13      60170
 5177484      149     8461  100.00%           13      60172
 5177762       40     9405  100.00%           13      60173
 5198715      185     8747  100.00%           13      60176
 5196788      165     9309  100.00%           13      60177
 5087823       61     8468  100.00%           13      60179
 5212232        0     9980  100.00%           13      60180
 5218790        0     9849  100.00%           13      60182
 5196402        0     9674  100.00%           13      60183
 5124128        0     8511  100.00%           13      60185
 5189956       46    10213  100.00%           13      60187
 5079363        0     9512  100.00%           13      60189
 5147345        0     9569  100.00%           13      60190
 5225151        0     9728  100.00%           13      60191
 5180909      230     8125  100.00%           13      60194
 5231574      454     9683   99.99%           13      60196
 5175120      376    10144   99.99%           13      60199
 5234454        0     9723  100.00%           13      60201
 5175281        0     9354  100.00%           13      60202
 5200804        0     9573  100.00%           13      60203
 5116254      193     9250  100.00%           13      60206
 5010336        0    10204  100.00%           13      60207
 5114991        0    10064  100.00%           13      60209
 5215142        0    10069  100.00%           13      60210
 5200474        0    10505  100.00%           13      60211
 5220944        0     9577  100.00%           13      60212
 5193995      571     9877   99.99%           14      60215
 4312034    14670     7577   99.66%           21      59877
 4543653     9819     7656   99.78%           25      59918
 5010331     7688     9210   99.85%           27      59949
 5141623      200     9784  100.00%           27      59952
 5126170       94     9982  100.00%           27      59954
 5102917        0     9780  100.00%           27      59957
 5170465        0    10220  100.00%           27      59960
 5166224      288     9188   99.99%           27      59963
 5103351      129     9222  100.00%           27      59966
 5073560      485    10044   99.99%           27      59970
 5204817      275     9583   99.99%           27      59973
 5150612      267     9977   99.99%           27      59975
 5110449      157     8763  100.00%           27      59978
 5106301      569     9025   99.99%           27      59982
 5090903       76     9320  100.00%           27      59984
 5112734      297    10332   99.99%           27      59987
 5037384      511    13207   99.99%           27      59993
 5036585      416     8944   99.99%           27      59996
 5157740      347     9236   99.99%           27      59997
 5154224      355     9810   99.99%           27      60000
 5213066      493     9313   99.99%           27      60002
 5135588      585     9092   99.99%           27      60005
 5108476      356     9084   99.99%           27      60007
 5249423      415     9563   99.99%           27      60010
 5196862      356     9265   99.99%           27      60011
 5173174      377    10016   99.99%           27      60014
 5209581      244     9076  100.00%           27      60015
 5192548      362     9012   99.99%           27      60017
 5193090      368     8998   99.99%           27      60019
 5204779      699     8760   99.99%           27      60022
 5140000        0     9430  100.00%           27      60025
 5077041        0    10566  100.00%           27      60025
 5173837      187     9653  100.00%           27      60027
 5176320      166     8836  100.00%           27      60029
 5020943      246     8374  100.00%           27      60031
 5178194      329    10082   99.99%           27      60033
 5155237      360     9309   99.99%           27      60035
 5217368      237     9790  100.00%           27      60037
 5073480      402     9113   99.99%           27      60039
 5187423      117     9439  100.00%           27      60040
 4877237       41     8658  100.00%           27      60042
 5178377       19     8866  100.00%           27      60044
 5206686      471     8493   99.99%           27      60048
 5209245       83     9258  100.00%           27      60049
 5188484      504     9633   99.99%           27      60052
 5112506      141     8984  100.00%           27      60054
 5184120      257     9919  100.00%           27      60055
 5171577      194     9964  100.00%           27      60057
 5196556      705     9344   99.99%           27      60060
 5255200      170     8706  100.00%           27      60062
 5049034      115     9064  100.00%           27      60063
 5171695        0     9568  100.00%           27      60065
 5216170        0     9672  100.00%           27      60066
 5173200      253     9487  100.00%           27      60067
 5190838       88     9143  100.00%           27      60069
 5100356      176     9751  100.00%           27      60071
 5220117      244     9578  100.00%           27      60073
 5117937      405     9563   99.99%           27      60075
 5219480        0     9474  100.00%           27      60076
 5021570      127     8823  100.00%           27      60077
 5089516      306     9320   99.99%           27      60079
 5210288        0     9392  100.00%           27      60081
 5245060      213    10084  100.00%           27      60084
 5214476      344     9407   99.99%           27      60086
 5189434      119     9593  100.00%           27      60088
 5007140      195     9379  100.00%           27      60089
 5146340      231     9585  100.00%           27      60091
 5095169      194     8975  100.00%           27      60093
 5172071       24     9401  100.00%           27      60094
 5232400      838     9332   99.98%           27      60098
 5207259       32     8680  100.00%           27      60099
 5162792        0     9668  100.00%           27      60100
 5187938        0    10593  100.00%           27      60101
 5017781       58     9261  100.00%           27      60103
 5192200      302     9241   99.99%           27      60105
 5109896       18     8832  100.00%           27      60106
 5178578       86     9751  100.00%           27      60108
 5119834       38     9716  100.00%           27      60109
 5096789      172     9358  100.00%           27      60110
 5205984      382     9046   99.99%           27      60113
 5214073      335     9950   99.99%           27      60114
 4894836        0     9762  100.00%           27      60116
 5118015        0     9338  100.00%           27      60118
 5118781       29     9381  100.00%           27      60120
 5086899      135     9829  100.00%           27      60122
 5202614       86     9589  100.00%           27      60123
 5192698        0    10298  100.00%           27      60124
 5274783      177     8735  100.00%           27      60126
 5240056      190     9208  100.00%           27      60127
 5102547       29     8844  100.00%           27      60129
 5201638       85     9846  100.00%           27      60130
 5063765        0     9074  100.00%           27      60131
 5233966        0    10171  100.00%           27      60133
 5129926       16     9102  100.00%           27      60134
 5008950       29     8540  100.00%           27      60136
 4923698       42     8861  100.00%           27      60138
 5268078        0     9300  100.00%           27      60138
 5116080        0     9940  100.00%           27      60139
 5106253      105     9050  100.00%           27      60141
 5034503        0     8930  100.00%           27      60141
 5059229      193     9547  100.00%           27      60143
 5166208       82     9178  100.00%           27      60144
 5174952        0     9839  100.00%           27      60146
 5216617        0     9775  100.00%           27      60147
 5091000        0     9120  100.00%           27      60148
 5164375        0     8501  100.00%           27      60149
 5209222        0     9212  100.00%           27      60150
 5203230       37     9906  100.00%           27      60151
 5112084      251     9816  100.00%           27      60152
 5259557        0     9703  100.00%           27      60153
 5080215      208     9428  100.00%           27      60155
 5136908      111     8440  100.00%           27      60157
 5250449        0     8577  100.00%           27      60157
 5177385       89     9328  100.00%           27      60158
 5147198       60     9029  100.00%           27      60159
 5209551      158     9699  100.00%           27      60161
 5201791      277     9309   99.99%           27      60163
 5154565        0     9929  100.00%           27      60166
 5241361        0     9603  100.00%           27      60167
 5173205        0     9417  100.00%           27      60168
 5201784        0    10024  100.00%           27      60169
 4919322       78     8623  100.00%           27      60171
 5146213      521     9973   99.99%           28      60172
 5174300      218     9578  100.00%           28      60175
 5178586       65    10283  100.00%           28      60177
 5213119        0     8828  100.00%           28      60178
 5084401        0     9671  100.00%           29      60178
 5167290        0     9008  100.00%           29      60180
 5213810        0    10019  100.00%           29      60181
 5035929        0     9119  100.00%           29      60182
 5209677        0     9415  100.00%           29      60183
 5182908        0     9168  100.00%           29      60183
 5111775        0     9357  100.00%           29      60185
 5239050        0     9813  100.00%           29      60186
 4935955        0     9599  100.00%           29      60186
 5204541      260     9147  100.00%           29      60188
 5210471      123     8891  100.00%           29      60190
 5188120        0     9879  100.00%           29      60191
 5169331      156     9296  100.00%           29      60195
 5181543        0    10006  100.00%           29      60196
 4970283        0     9017  100.00%           29      60196
 5179183        0    10291  100.00%           29      60198
 5206492      120     9122  100.00%           29      60199
 5176341      219     8843  100.00%           29      60152
 5208521        0     9699  100.00%           29      60154
 4940958        0     9425  100.00%           29      60155
 5223398       15     8809  100.00%           29      60156
 5184784        0     9048  100.00%           29      60157
 4959629        0     9120  100.00%           29      60158
 5258557      250     9366  100.00%           29      60160
 5244522      290     9023   99.99%           29      60161
 4994458      151     9340  100.00%           29      60163
 4995779        0     8628  100.00%           29      60164
